refseq_id	expr
NM_000397	6.39464334444006
NM_000399	6.03994344213068
NM_000400	10.1220447231183
NM_000402	11.8551684318402
NM_000403	10.1360579307058
NM_000404	11.3397669648344
NM_000405	9.77574477242074
NM_000406	4.41072618711837
NM_000409	5.83119379602945
NM_000410	5.31196439110997
NM_000411	8.88731030715815
NM_000412	4.31155434333166
NM_000413	7.5741727744918
NM_000414	9.04073345330879
NM_000415	3.9267685592399
NM_000416	6.70670026470329
NM_000417	5.29650799557613
NM_000418	6.2040132876226
NM_000419	6.97801313378846
NM_000420	10.9988394286329
NM_000421	9.16300637625246
NM_000422	6.36142080976785
NM_000423	5.26430309013552
NM_000424	6.08399034782729
NM_000425	6.60147656414291
NM_000426	4.99821030873497
NM_000427	7.24601879085047
NM_000428	6.94455562318715
NM_000429	6.13042248109506
NM_000431	8.21414438715657
NM_000432	4.45263144559713
NM_000433	5.50141246861903
NM_000434	10.592570186843
NM_000435	7.20852365322939
NM_000436	8.71521218847881
NM_000437	7.71837126781605
NM_000439	5.08120777288405
NM_000440	5.06042939931462
NM_000441	5.13185832812737
NM_000442	7.0952683016759
NM_000443	4.22563925186405
NM_000444	4.68989733376855
NM_000446	4.02449669140506
NM_000447	8.04281957893943
NM_000448	4.03061060345012
NM_000449	7.48205799244688
NM_000450	5.39376385944075
NM_000452	5.82074544343374
NM_000453	6.56448151583088
NM_000454	11.2086968221404
NM_000455	8.90165263009033
NM_000456	9.11132943940234
NM_000457	6.72951429215158
NM_000458	6.00971792387347
NM_000459	4.33458845718086
NM_000460	7.14372081346102
NM_000465	7.89082712996287
NM_000466	8.23795977796753
NM_000474	6.80615572509989
NM_000475	5.01107625505008
NM_000476	8.82820771381106
NM_000477	4.54499631483096
NM_000478	6.57827204649986
NM_000479	8.36771074853928
NM_000481	6.90547615365836
NM_000482	6.01144662085454
NM_000483	6.8772445150508
NM_000484	5.18799574739206
NM_000485	10.3448359061165
NM_000486	7.03672529990986
NM_000487	7.86815859504407
NM_000488	6.45425475305541
NM_000489	6.80624578720646
NM_000490	7.57404426255428
NM_000491	6.1856107649975
NM_000492	4.14856462842582
NM_000493	4.90495891214057
NM_000494	5.99845786649149
NM_000495	6.80309256936486
NM_000496	7.11901583351981
NM_000497	7.09883911975204
NM_000498	6.4531754066851
NM_000499	5.73433833378389
NM_000500	6.72975168943134
NM_000501	7.55672268190588
NM_000502	6.95617881065087
NM_000503	4.95182023312491
NM_000504	6.84668295597248
NM_000505	7.70054614914935
NM_000506	6.70601133667136
NM_000507	5.74012043342381
NM_000508	4.18646197703835
NM_000510	4.16177153979564
NM_000511	5.47293696353775
NM_000512	8.59182653411447
NM_000515	5.74369370638398
NM_000518	5.87549034420615
NM_000519	4.6205056259717
NM_000520	9.37565216719111
NM_000521	9.9872006138073
NM_000522	7.45141748500457
NM_000523	6.54552286304751
NM_000524	5.86241143382686
NM_000525	6.47175592960431
NM_000526	7.80410570802461
NM_000527	11.1528424014474
NM_000528	9.59066699733113
NM_000529	3.21068169960758
NM_000530	7.12973298687898
NM_000531	3.91032069732375
NM_000534	7.52364743623201
NM_000535	8.80986639450144
NM_000536	2.64715609616852
NM_000537	7.02224305404889
NM_000538	6.11047337104274
NM_000539	6.75840700886137
NM_000540	7.29636812106145
NM_000541	5.75822788719817
NM_000542	6.34695147792732
NM_000543	8.30201096887923
NM_000544	8.04055470988889
NM_000545	6.54861284520275
NM_000546	7.76053012413889
NM_000547	5.56379814090805
NM_000548	9.64150876031952
NM_000549	4.18986172776301
NM_000550	4.60139413782257
NM_000551	9.64888060468299
NM_000552	6.32017637781623
NM_000553	8.18717427679711
NM_000554	5.54672505490308
NM_000555	4.754834509402
NM_000557	5.45501919017445
NM_000560	10.1186118789178
NM_000561	6.81776453167708
NM_000562	5.27352433200415
NM_000564	4.52623262214765
NM_000565	6.69916372039421
NM_000566	4.68248218522193
NM_000567	4.91043775576294
NM_000569	4.7854573664185
NM_000572	5.32094653813697
NM_000575	4.57070548233517
NM_000576	4.8711635920744
NM_000578	6.80980459998698
NM_000583	3.68354461606993
NM_000584	6.44535255746976
NM_000586	3.39042925029264
NM_000587	4.50177991975893
NM_000588	4.1656376554562
NM_000589	4.91969496849726
NM_000590	5.71405605855929
NM_000593	6.54917210755063
NM_000594	5.91588891086424
NM_000596	6.48796704627458
NM_000597	7.13044419489367
NM_000599	5.21828040688415
NM_000600	5.88466003468058
NM_000601	2.99893867673155
NM_000602	6.82998737665161
NM_000603	8.53038688335596
NM_000605	4.33148692096386
NM_000606	7.39927592782997
NM_000607	3.97379420728365
NM_000608	5.40923375076469
NM_000609	5.81236702499613
NM_000610	5.72539908042245
NM_000612	6.42072265470962
NM_000613	6.35570641522664
NM_000616	5.66395315384537
NM_000619	3.32897449777207
NM_000620	5.91713092917547
NM_000621	3.66607112587506
NM_000623	5.45732698379817
NM_000624	4.94945902589399
NM_000625	5.39481888638623
NM_000626	6.42266507333555
NM_000628	9.38527268569701
NM_000629	8.56342402001299
NM_000633	5.58885008494845
NM_000635	7.79312884755806
NM_000637	9.79382660608352
NM_000638	6.58285172206418
NM_000639	5.0007513916378
NM_000640	3.29263434190181
NM_000641	7.57326447690875
NM_000651	5.38335236490402
NM_000655	4.81520652086052
NM_000660	10.4816114625064
NM_000666	10.9755262429846
NM_000667	6.12731423198942
NM_000668	4.92584499277689
NM_000669	5.41094981002293
NM_000670	4.71793713996555
NM_000671	8.31333480624057
NM_000673	5.07003443728855
NM_000674	7.51753305145168
NM_000675	6.54894687671551
NM_000676	8.56259098698959
NM_000678	7.09971740019724
NM_000679	7.26727831576905
NM_000680	4.95636717925933
NM_000681	7.25508686861234
NM_000682	7.44443195849471
NM_000683	8.16294951554648
NM_000684	7.83815421570572
NM_000686	4.25221823745537
NM_000687	11.003688213361
NM_000688	8.78562291789187
NM_000689	8.77588768345232
NM_000690	8.6390659551302
NM_000691	6.86231465002796
NM_000692	10.6980681530461
NM_000693	5.92764986227505
NM_000694	7.57444668709921
NM_000695	5.89313419391292
NM_000696	8.75231286787335
NM_000697	7.10997943179941
NM_000698	8.47668769355277
NM_000700	12.6719089671121
NM_000701	12.3118732741222
NM_000702	6.32341056098666
NM_000704	6.52128554313009
NM_000705	6.40986214389427
NM_000706	5.27506188440564
NM_000710	5.85422050861216
NM_000712	8.34222245541476
NM_000713	12.3252992478407
NM_000714	9.07602659816139
NM_000715	3.77505688225419
NM_000716	4.63609008702505
NM_000717	6.44697096822873
NM_000718	6.57184132351377
NM_000720	5.65828402944554
NM_000721	5.57470333050259
NM_000722	3.42283250687985
NM_000725	6.80522297623947
NM_000726	5.26372052968474
NM_000727	6.69119746994776
NM_000728	5.24869944947037
NM_000729	7.34286234586875
NM_000730	6.19697997446289
NM_000732	9.24660438830186
NM_000733	5.26826618008399
NM_000735	5.63472131773811
NM_000738	6.46532930696118
NM_000740	7.15354737202911
NM_000741	7.02208545054519
NM_000742	6.80975996331738
NM_000743	6.32204808210994
NM_000744	6.50426990212008
NM_000745	7.4426520303432
NM_000746	5.82452333080007
NM_000747	7.79246857150105
NM_000748	6.77722332690517
NM_000749	4.03269234100043
NM_000750	5.85397745662684
NM_000751	6.61193124474326
NM_000754	12.0563470066613
NM_000756	5.56703899745759
NM_000757	8.15328030867728
NM_000758	5.7201615944739
NM_000761	6.53708189861644
NM_000762	5.74159081131432
NM_000764	5.34637385269365
NM_000765	3.66244307884886
NM_000766	6.47729219530655
NM_000767	5.5761084123812
NM_000769	4.65118730333188
NM_000770	3.9644867379022
NM_000771	4.53065751679697
NM_000772	4.34268913868517
NM_000773	5.69603366073877
NM_000774	8.93246126599254
NM_000775	4.73973014542592
NM_000780	3.80303092402312
NM_000782	4.22974406965262
NM_000783	5.57840379613589
NM_000784	5.8049947125054
NM_000785	7.35026767380421
NM_000786	8.06480671526398
NM_000787	6.62439133855667
NM_000788	8.03168650281644
NM_000789	6.47559688678593
NM_000792	5.93436866407641
NM_000794	5.29762944596577
NM_000795	6.93504921427869
NM_000796	5.41610544473334
NM_000797	8.27687866612705
NM_000798	5.7599403417601
NM_000799	7.15147053868693
NM_000801	8.56585937153125
NM_000803	5.49626250353161
NM_000804	5.72614018059003
NM_000805	7.88942018172964
NM_000807	4.41031915153283
NM_000808	7.1249532007846
NM_000809	4.57070548233517
NM_000810	5.18287826385719
NM_000811	4.80716370626255
NM_000812	3.59445929149575
NM_000814	7.25065340474532
NM_000815	6.86089665182347
NM_000817	7.13522795985842
NM_000818	4.25436062612323
NM_000819	10.9311228654785
NM_000820	7.45241256658899
NM_000821	7.71456101356687
NM_000823	6.40333197031152
NM_000824	3.59020042125066
NM_000825	5.36048822806837
NM_000827	5.39103560104421
NM_000831	6.54894687671551
NM_000834	5.19489298108904
NM_000835	6.93503659600336
NM_000836	8.93470355930353
NM_000837	11.1427710556674
NM_000839	6.52149717861617
NM_000840	5.18882205190507
NM_000841	6.77025323924883
NM_000843	6.70763771737123
NM_000846	4.49953200673452
NM_000847	3.84377955451674
NM_000848	8.43310229580596
NM_000849	6.05733779649534
NM_000850	10.2899680177508
NM_000851	4.03526621183153
NM_000852	13.5315627807313
NM_000853	9.26162623786016
NM_000855	5.32688051957011
NM_000856	5.02406129795714
NM_000857	5.21152773511904
NM_000858	11.0565138907045
NM_000859	8.9671152239265
NM_000860	6.40857178028237
NM_000862	4.81841345851489
NM_000863	6.69976215114886
NM_000864	6.15085820781943
NM_000865	5.32546165966985
NM_000866	6.57019678279691
NM_000867	4.73894378975731
NM_000868	4.88774224581151
NM_000870	5.62274663051684
NM_000871	7.05357809539822
NM_000875	6.29446118245629
NM_000876	10.1947439622485
NM_000877	6.75839875501107
NM_000878	6.49686087286392
NM_000879	3.01870064000639
NM_000880	3.35477347999247
NM_000882	5.01097169594849
NM_000883	8.4870061884435
NM_000884	11.754992907506
NM_000885	4.42834533408234
NM_000887	6.4346026094992
NM_000888	4.23968696721783
NM_000889	6.82131409398081
NM_000890	5.17959658550219
NM_000891	5.29693159832092
NM_000892	4.0986682559237
NM_000893	3.82820636157661
NM_000894	8.02364772127522
NM_000895	9.23515699936958
NM_000896	3.88190519736481
NM_000898	5.1268014946488
NM_000899	2.98217232713971
NM_000901	6.01502487893312
NM_000903	10.9236108940395
NM_000904	10.726730960786
NM_000905	8.16335117712275
NM_000906	6.22981355548121
NM_000908	5.28052530041982
NM_000909	3.97599317957869
NM_000910	5.66032056148674
NM_000911	8.03573244385026
NM_000912	6.13834876350844
NM_000915	7.64634819175866
NM_000916	6.4703314269513
NM_000917	8.66266433778572
NM_000919	3.88790813032854
NM_000921	4.8786476475064
NM_000922	7.84306164648119
NM_000923	6.91999569924933
NM_000924	5.93389136117764
NM_000926	4.00356480056196
NM_000927	4.29480363267881
NM_000928	6.16800130015948
NM_000929	6.35922888101823
NM_000930	6.86371702138784
NM_000932	8.94960264160659
NM_000934	6.51774292641764
NM_000936	3.64992360996388
NM_000937	10.7868143524465
NM_000938	9.95272216617886
NM_000940	4.96941835329794
NM_000941	9.96555250820107
NM_000942	12.7573331410808
NM_000943	5.12727974600588
NM_000944	6.07330217872869
NM_000946	9.57028041052624
NM_000947	8.01079454602781
NM_000948	4.72336114733737
NM_000949	4.32487747242778
NM_000951	6.22547543361579
NM_000953	5.09760984725887
NM_000954	7.88553706483415
NM_000955	7.93673677297315
NM_000956	5.82040052612576
NM_000958	6.62225040349531
NM_000960	6.91559248799622
NM_000961	6.43926798550758
NM_000962	7.31237409168944
NM_000963	4.38795553387853
NM_000964	8.26806642044885
NM_000965	5.01615555227896
NM_000966	7.69441372643879
NM_000968	8.82591002520446
NM_000969	7.49368552572712
NM_000973	14.2495407229471
NM_000975	11.072514869669
NM_000978	9.1772256643211
NM_000979	13.9932092184088
NM_000981	6.78674004520022
NM_000983	7.8693494511768
NM_000985	7.42296214156427
NM_000989	12.3576921208266
NM_000990	8.62056667859549
NM_000996	9.9443993939722
NM_000998	8.00999026878225
NM_001001	10.3975772794796
NM_001001290	6.49527700870245
NM_001001317	5.08885403318117
NM_001001323	8.05736661018202
NM_001001325	3.06760480458682
NM_001001330	6.5964101058796
NM_001001331	6.90736223065404
NM_001001342	6.79707190852426
NM_001001343	6.87331713979479
NM_001001346	4.43162828852239
NM_001001394	4.6722131611813
NM_001001396	9.09072243948674
NM_001001410	8.97057983132346
NM_001001412	6.53465977748055
NM_001001413	3.98740630852486
NM_001001414	7.99475353199882
NM_001001415	7.66950899115164
NM_001001419	8.38205193352351
NM_001001433	8.03894688316348
NM_001001479	7.04057545127691
NM_001001480	6.2840991983642
NM_001001481	6.01457626919145
NM_001001502	7.02228940592123
NM_001001520	8.73836203829165
NM_001001521	8.24515048650559
NM_001001522	6.23338843672109
NM_001001524	7.00176201379811
NM_001001548	3.32916648798308
NM_001001551	6.22045240782305
NM_001001552	4.08153503725153
NM_001001555	9.19337633937454
NM_001001556	8.49173652498119
NM_001001557	5.95547496430437
NM_001001563	12.32228775126
NM_001001656	3.46406838329845
NM_001001658	4.34531329369263
NM_001001659	5.546563819719
NM_001001660	7.65704408140298
NM_001001661	6.3956113663495
NM_001001662	6.12941410014243
NM_001001663	5.11976750398548
NM_001001664	5.95902131574183
NM_001001665	6.09382015182689
NM_001001667	6.39842539718631
NM_001001668	4.16132329398946
NM_001001669	5.92280157340315
NM_001001670	5.1215931221684
NM_001001671	5.88871799637663
NM_001001676	5.11706844695983
NM_001001683	7.61980280953365
NM_001001694	7.03266020773159
NM_001001701	6.38854349546393
NM_001001709	7.06542690925717
NM_001001711	4.16005435924912
NM_001001712	6.30586546879239
NM_001001786	4.82620915871165
NM_001001788	6.23143354452685
NM_001001791	4.32770035245859
NM_001001850	4.64746805612216
NM_001001890	10.2326557757516
NM_001001891	7.45076890354736
NM_001001912	4.39581562799219
NM_001001913	4.73994055862052
NM_001001914	4.47960975768353
NM_001001915	6.22548404964627
NM_001001916	3.79642932798526
NM_001001917	5.00794861050655
NM_001001920	4.1378941362445
NM_001001921	3.73092732150221
NM_001001922	4.75586999424738
NM_001001924	4.50082546747718
NM_001001933	5.3133940415598
NM_001001936	6.22754932747796
NM_001001937	10.936163948791
NM_001001938	5.77880204361048
NM_001001953	6.71372270447008
NM_001001956	3.52835351861169
NM_001001958	4.85508347222748
NM_001001959	4.65817330305241
NM_001001960	4.45638514027934
NM_001001961	3.31068370793671
NM_001001963	6.18111416392249
NM_001001965	6.2049268482298
NM_001001966	3.58860977285863
NM_001001967	3.95270148772738
NM_001001968	5.44358332844652
NM_001001973	11.9496687693348
NM_001001976	7.75983949502607
NM_001001977	9.20999585883727
NM_001001995	4.55946964810843
NM_001001998	11.9653348386974
NM_001002006	4.78008117560494
NM_001002026	6.49556714299171
NM_001002029	7.09883911975204
NM_001002030	8.72946190174464
NM_001002036	6.61136156580995
NM_001002231	6.16999676789448
NM_001002236	5.70972736109374
NM_001002244	9.20801614855881
NM_001002252	10.9197569953864
NM_001002254	5.53061829381199
NM_001002255	3.82703570975632
NM_001002259	5.66640630307821
NM_001002264	4.64809446329002
NM_001002265	10.0181800855503
NM_001002295	6.30047363848894
NM_001002762	8.02233606875943
NM_001002814	8.37531127562079
NM_001002836	8.871340175229
NM_001002837	6.69815486757727
NM_001002841	11.2774300979892
NM_001002858	10.7116347416403
NM_001002860	7.64446434045777
NM_001002878	9.70220139416772
NM_001002880	7.16903777495542
NM_001002901	6.93162917234355
NM_001002907	3.47307674284797
NM_001002911	8.99103226178173
NM_001002912	3.969368548827
NM_001002913	8.36558065939622
NM_001002914	6.55854938649285
NM_001002915	5.63825931627622
NM_001002916	6.09979721777661
NM_001002917	3.30746620434066
NM_001002918	5.56713784844282
NM_001002919	4.28091554747549
NM_001002923	6.29675166121124
NM_001002925	4.8912106880189
NM_001002926	7.88260221845943
NM_001003395	9.55380281459331
NM_001003443	5.60826754978849
NM_001003665	6.83984838089194
NM_001003676	7.76958541504465
NM_001003682	7.91151812887532
NM_001003684	10.402071683752
NM_001003690	11.1950591088032
NM_001003694	9.91265579719458
NM_001003699	10.1562427159723
NM_001003702	4.95345123355766
NM_001003703	9.40837228677637
NM_001003722	9.18012993519653
NM_001003745	4.98164834497453
NM_001003750	4.12296101461491
NM_001003760	5.60898853503403
NM_001003793	4.34583013517114
NM_001003799	5.33767545161853
NM_001003800	8.38282338708014
NM_001003802	7.71243090274933
NM_001003811	3.75006594341725
NM_001003819	5.77463551139101
NM_001003828	10.0549732379979
NM_001003841	7.25496055517549
NM_001003845	8.19235850676158
NM_001003891	11.8561662107317
NM_001003892	5.86615665791097
NM_001003927	3.46554802538776
NM_001003931	7.73485799788465
NM_001003936	3.96581399161281
NM_001003937	6.07026536737993
NM_001003938	7.20234745979538
NM_001003940	6.71660626528868
NM_001003954	4.33398315117073
NM_001004019	9.54957556496426
NM_001004023	9.14130125636595
NM_001004058	3.32705053637861
NM_001004059	4.46761579079054
NM_001004063	4.89209843236378
NM_001004064	2.5168301747484
NM_001004106	10.3440323646174
NM_001004124	3.84377955451674
NM_001004125	7.46872532923629
NM_001004127	7.42351951864401
NM_001004134	5.04711919183135
NM_001004135	4.22882387519803
NM_001004137	6.4032128266272
NM_001004196	4.56846200061306
NM_001004297	6.14421799397888
NM_001004298	4.93067003903269
NM_001004303	3.69044125642369
NM_001004304	7.73611930429482
NM_001004306	7.66244578069364
NM_001004308	5.14752184071047
NM_001004309	6.90640134418238
NM_001004310	6.27451541618874
NM_001004311	6.66369417701301
NM_001004312	6.41419414134256
NM_001004313	4.58555813948886
NM_001004316	4.5512468760862
NM_001004317	8.36250965205262
NM_001004318	6.30078253256186
NM_001004319	5.44401538377817
NM_001004320	3.40436353823181
NM_001004325	6.81572016170704
NM_001004328	4.4028763585966
NM_001004329	4.50911189094749
NM_001004330	3.66754186796565
NM_001004333	13.0184397700193
NM_001004334	6.7629427725352
NM_001004339	8.55512657290415
NM_001004341	6.4552866906413
NM_001004342	6.95394019364801
NM_001004351	5.71295658497394
NM_001004356	9.4533856230344
NM_001004416	6.22399319166464
NM_001004419	4.76861650534644
NM_001004431	7.86445851386669
NM_001004432	7.27216924956973
NM_001004434	6.56514663444049
NM_001004439	6.12828994670624
NM_001004440	7.60869547454465
NM_001004441	3.73119522042109
NM_001004450	5.20132701738582
NM_001004451	4.52934902316304
NM_001004453	3.92635935686072
NM_001004454	6.45569250596508
NM_001004456	5.95431552169239
NM_001004457	4.43875969802609
NM_001004458	5.51129193478414
NM_001004459	5.08546044391704
NM_001004460	5.8657930974579
NM_001004461	3.46596182725919
NM_001004462	8.50287656665619
NM_001004463	5.13029918071821
NM_001004464	5.82908534404416
NM_001004465	4.87166896837766
NM_001004467	5.36296608281546
NM_001004469	4.26811180985023
NM_001004471	6.63212145339355
NM_001004472	3.57094836052267
NM_001004473	4.40450080638817
NM_001004474	6.10212560686824
NM_001004475	4.38826094103806
NM_001004476	3.85084875034678
NM_001004477	4.07317152586224
NM_001004478	5.64951917331694
NM_001004479	3.57641275567809
NM_001004480	5.32236228781409
NM_001004481	2.50350715604217
NM_001004482	6.12959131387029
NM_001004483	4.00702573982402
NM_001004484	3.49245348918615
NM_001004485	5.6890388834383
NM_001004486	4.22176285074881
NM_001004487	6.08946677267147
NM_001004489	4.34740490070395
NM_001004491	4.83257366189636
NM_001004492	7.20535009521891
NM_001004684	4.21156543598544
NM_001004685	5.62538608121675
NM_001004686	5.16347387204456
NM_001004687	6.58886222275953
NM_001004688	2.26563912604331
NM_001004689	4.04325758539053
